Occupation,Code,Vulnerability_Median_2024,Vulnerability_p05_2024,Vulnerability_p95_2024,Vulnerability_Median_2025,Vulnerability_p05_2025,Vulnerability_p95_2025,Vulnerability_Median_2026,Vulnerability_p05_2026,Vulnerability_p95_2026,Vulnerability_Median_2027,Vulnerability_p05_2027,Vulnerability_p95_2027,Vulnerability_Median_2028,Vulnerability_p05_2028,Vulnerability_p95_2028,Vulnerability_Median_2029,Vulnerability_p05_2029,Vulnerability_p95_2029,Vulnerability_Median_2030,Vulnerability_p05_2030,Vulnerability_p95_2030,Vulnerability_Median_2031,Vulnerability_p05_2031,Vulnerability_p95_2031,Vulnerability_Median_2032,Vulnerability_p05_2032,Vulnerability_p95_2032,Vulnerability_Median_2033,Vulnerability_p05_2033,Vulnerability_p95_2033,Vulnerability_Median_2034,Vulnerability_p05_2034,Vulnerability_p95_2034,Vulnerability_Median_2035,Vulnerability_p05_2035,Vulnerability_p95_2035,Country,Capacity_Score,Adoption_Multiplier,Adjusted_Vulnerability_Median_2024,Adjusted_Vulnerability_p05_2024,Adjusted_Vulnerability_p95_2024,Adjusted_Vulnerability_Median_2025,Adjusted_Vulnerability_p05_2025,Adjusted_Vulnerability_p95_2025,Adjusted_Vulnerability_Median_2026,Adjusted_Vulnerability_p05_2026,Adjusted_Vulnerability_p95_2026,Adjusted_Vulnerability_Median_2027,Adjusted_Vulnerability_p05_2027,Adjusted_Vulnerability_p95_2027,Adjusted_Vulnerability_Median_2028,Adjusted_Vulnerability_p05_2028,Adjusted_Vulnerability_p95_2028,Adjusted_Vulnerability_Median_2029,Adjusted_Vulnerability_p05_2029,Adjusted_Vulnerability_p95_2029,Adjusted_Vulnerability_Median_2030,Adjusted_Vulnerability_p05_2030,Adjusted_Vulnerability_p95_2030,Adjusted_Vulnerability_Median_2031,Adjusted_Vulnerability_p05_2031,Adjusted_Vulnerability_p95_2031,Adjusted_Vulnerability_Median_2032,Adjusted_Vulnerability_p05_2032,Adjusted_Vulnerability_p95_2032,Adjusted_Vulnerability_Median_2033,Adjusted_Vulnerability_p05_2033,Adjusted_Vulnerability_p95_2033,Adjusted_Vulnerability_Median_2034,Adjusted_Vulnerability_p05_2034,Adjusted_Vulnerability_p95_2034,Adjusted_Vulnerability_Median_2035,Adjusted_Vulnerability_p05_2035,Adjusted_Vulnerability_p95_2035
Plasterers and Stucco Masons,47-2161.00,0.4428837209302326,0.4428837209302326,0.4428837209302326,0.4789883720930232,0.4695602617828008,0.4789883720930232,0.4858029651162791,0.4765934302325582,0.4858029651162791,0.4833739502906977,0.4833739502906977,0.4833739502906977,0.4809570805392442,0.4809570805392442,0.4809570805392442,0.4785522951365479,0.4785522951365479,0.4785522951365479,0.4761595336608653,0.4761595336608653,0.4761595336608653,0.4737787359925609,0.4737787359925609,0.4737787359925609,0.4714098423125981,0.4714098423125981,0.4714098423125981,0.4690527931010351,0.4690527931010351,0.4690527931010351,0.4667075291355299,0.4667075291355299,0.4667075291355299,0.4643739914898522,0.4643739914898522,0.4643739914898522,Nigeria,0.21520352038600002,0.5328456339208636,0.4428837209302326,0.4428837209302326,0.4428837209302326,0.4789883720930232,0.4695602617828008,0.4789883720930232,0.4789883720930232,0.4695602617828008,0.4789883720930232,0.4858029651162791,0.4765934302325582,0.4858029651162791,0.4858029651162791,0.4765934302325582,0.4858029651162791,0.4833739502906977,0.4833739502906977,0.4833739502906977,0.4833739502906977,0.4833739502906977,0.4833739502906977,0.4809570805392442,0.4809570805392442,0.4809570805392442,0.4809570805392442,0.4809570805392442,0.4809570805392442,0.4785522951365479,0.4785522951365479,0.4785522951365479,0.4785522951365479,0.4785522951365479,0.4785522951365479,0.4761595336608653,0.4761595336608653,0.4761595336608653
"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",51-4193.00,0.477337,0.477337,0.477337,0.51541,0.5056715210823053,0.51541,0.539862934883721,0.5129748159649584,0.539862934883721,0.5371636202093023,0.5371636202093023,0.5371636202093023,0.5344778021082558,0.5344778021082558,0.5344778021082558,0.5318054130977146,0.5318054130977146,0.5318054130977146,0.529146386032226,0.529146386032226,0.529146386032226,0.5265006541020648,0.5265006541020648,0.5265006541020648,0.5238681508315545,0.5238681508315545,0.5238681508315545,0.5212488100773967,0.5212488100773967,0.5212488100773967,0.5186425660270098,0.5186425660270098,0.5186425660270098,0.5160493531968746,0.5160493531968746,0.5160493531968746,Nigeria,0.21520352038600002,0.5328456339208636,0.477337,0.477337,0.477337,0.51541,0.5056715210823053,0.51541,0.51541,0.5056715210823053,0.51541,0.539862934883721,0.5129748159649584,0.539862934883721,0.539862934883721,0.5129748159649584,0.539862934883721,0.5371636202093023,0.5371636202093023,0.5371636202093023,0.5371636202093023,0.5371636202093023,0.5371636202093023,0.5344778021082558,0.5344778021082558,0.5344778021082558,0.5344778021082558,0.5344778021082558,0.5344778021082558,0.5318054130977146,0.5318054130977146,0.5318054130977146,0.5318054130977146,0.5318054130977146,0.5318054130977146,0.529146386032226,0.529146386032226,0.529146386032226
"Plumbers, Pipefitters, and Steamfitters",47-2152.00,0.5617134883720931,0.5617134883720931,0.5617134883720931,0.6075053488372094,0.595979633529646,0.6075053488372094,0.6044678220930234,0.6044678220930234,0.6044678220930234,0.6014454829825582,0.6014454829825582,0.6014454829825582,0.5984382555676454,0.5984382555676454,0.5984382555676454,0.5954460642898072,0.5954460642898072,0.5954460642898072,0.5924688339683581,0.5924688339683581,0.5924688339683581,0.5895064897985164,0.5895064897985164,0.5895064897985164,0.5865589573495238,0.5865589573495238,0.5865589573495238,0.5836261625627761,0.5836261625627761,0.5836261625627761,0.5807080317499623,0.5807080317499623,0.5807080317499623,0.5778044915912124,0.5778044915912124,0.5778044915912124,Nigeria,0.21520352038600002,0.5328456339208636,0.5617134883720931,0.5617134883720931,0.5617134883720931,0.6075053488372094,0.595979633529646,0.6075053488372094,0.6075053488372094,0.595979633529646,0.6075053488372094,0.6044678220930234,0.6044678220930234,0.6044678220930234,0.6044678220930234,0.6044678220930234,0.6044678220930234,0.6014454829825582,0.6014454829825582,0.6014454829825582,0.6014454829825582,0.6014454829825582,0.6014454829825582,0.5984382555676454,0.5984382555676454,0.5984382555676454,0.5984382555676454,0.5984382555676454,0.5984382555676454,0.5954460642898072,0.5954460642898072,0.5954460642898072,0.5954460642898072,0.5954460642898072,0.5954460642898072,0.5924688339683581,0.5924688339683581,0.5924688339683581
Podiatrists,29-1081.00,0.7349302325581395,0.7349302325581395,0.7349302325581395,0.7948430232558139,0.7798037422315247,0.7948430232558139,0.7908688081395349,0.7908688081395349,0.7908688081395349,0.7869144640988371,0.7869144640988371,0.7869144640988371,0.7829798917783429,0.7829798917783429,0.7829798917783429,0.7790649923194513,0.7790649923194513,0.7790649923194513,0.775169667357854,0.775169667357854,0.775169667357854,0.7712938190210646,0.7712938190210646,0.7712938190210646,0.7674373499259594,0.7674373499259594,0.7674373499259594,0.7636001631763295,0.7636001631763295,0.7636001631763295,0.7597821623604479,0.7597821623604479,0.7597821623604479,0.7559832515486457,0.7559832515486457,0.7559832515486457,Nigeria,0.21520352038600002,0.5328456339208636,0.7349302325581395,0.7349302325581395,0.7349302325581395,0.7948430232558139,0.7798037422315247,0.7948430232558139,0.7948430232558139,0.7798037422315247,0.7948430232558139,0.7908688081395349,0.7908688081395349,0.7908688081395349,0.7908688081395349,0.7908688081395349,0.7908688081395349,0.7869144640988371,0.7869144640988371,0.7869144640988371,0.7869144640988371,0.7869144640988371,0.7869144640988371,0.7829798917783429,0.7829798917783429,0.7829798917783429,0.7829798917783429,0.7829798917783429,0.7829798917783429,0.7790649923194513,0.7790649923194513,0.7790649923194513,0.7790649923194513,0.7790649923194513,0.7790649923194513,0.775169667357854,0.775169667357854,0.775169667357854
"Poets, Lyricists and Creative Writers",27-3043.05,0.8711818139534883,0.8711818139534883,0.8711818139534883,0.9406683720930232,0.9244612336163708,0.9406683720930232,0.935965030232558,0.935965030232558,0.935965030232558,0.9312852050813952,0.9312852050813952,0.9312852050813952,0.9266287790559884,0.9266287790559884,0.9266287790559884,0.9219956351607084,0.9219956351607084,0.9219956351607084,0.9173856569849048,0.9173856569849048,0.9173856569849048,0.9127987286999802,0.9127987286999802,0.9127987286999802,0.9082347350564804,0.9082347350564804,0.9082347350564804,0.903693561381198,0.903693561381198,0.903693561381198,0.8991750935742919,0.8991750935742919,0.8991750935742919,0.8946792181064205,0.8946792181064205,0.8946792181064205,Nigeria,0.21520352038600002,0.5328456339208636,0.8711818139534883,0.8711818139534883,0.8711818139534883,0.9406683720930232,0.9244612336163708,0.9406683720930232,0.9406683720930232,0.9244612336163708,0.9406683720930232,0.935965030232558,0.935965030232558,0.935965030232558,0.935965030232558,0.935965030232558,0.935965030232558,0.9312852050813952,0.9312852050813952,0.9312852050813952,0.9312852050813952,0.9312852050813952,0.9312852050813952,0.9266287790559884,0.9266287790559884,0.9266287790559884,0.9266287790559884,0.9266287790559884,0.9266287790559884,0.9219956351607084,0.9219956351607084,0.9219956351607084,0.9219956351607084,0.9219956351607084,0.9219956351607084,0.9173856569849048,0.9173856569849048,0.9173856569849048
Police Identification and Records Officers,33-3021.02,0.6338205581395349,0.6338205581395349,0.6338205581395349,0.6843748837209301,0.6713961627909732,0.6843748837209301,0.6809530093023256,0.6809530093023256,0.6809530093023256,0.677548244255814,0.677548244255814,0.677548244255814,0.6741605030345348,0.6741605030345348,0.6741605030345348,0.6707897005193622,0.6707897005193622,0.6707897005193622,0.6674357520167653,0.6674357520167653,0.6674357520167653,0.6640985732566815,0.6640985732566815,0.6640985732566815,0.6607780803903981,0.6607780803903981,0.6607780803903981,0.6574741899884461,0.6574741899884461,0.6574741899884461,0.6541868190385038,0.6541868190385038,0.6541868190385038,0.6509158849433113,0.6509158849433113,0.6509158849433113,Nigeria,0.21520352038600002,0.5328456339208636,0.6338205581395349,0.6338205581395349,0.6338205581395349,0.6843748837209301,0.6713961627909732,0.6843748837209301,0.6843748837209301,0.6713961627909732,0.6843748837209301,0.6809530093023256,0.6809530093023256,0.6809530093023256,0.6809530093023256,0.6809530093023256,0.6809530093023256,0.677548244255814,0.677548244255814,0.677548244255814,0.677548244255814,0.677548244255814,0.677548244255814,0.6741605030345348,0.6741605030345348,0.6741605030345348,0.6741605030345348,0.6741605030345348,0.6741605030345348,0.6707897005193622,0.6707897005193622,0.6707897005193622,0.6707897005193622,0.6707897005193622,0.6707897005193622,0.6674357520167653,0.6674357520167653,0.6674357520167653
Police and Sheriff's Patrol Officers,33-3051.00,0.6423926511627907,0.6423926511627907,0.6423926511627907,0.6936306976744185,0.681429051483855,0.6936306976744185,0.6901625441860465,0.6901625441860465,0.6901625441860465,0.6867117314651162,0.6867117314651162,0.6867117314651162,0.6832781728077906,0.6832781728077906,0.6832781728077906,0.6798617819437517,0.6798617819437517,0.6798617819437517,0.676462473034033,0.676462473034033,0.676462473034033,0.6730801606688627,0.6730801606688627,0.6730801606688627,0.6697147598655184,0.6697147598655184,0.6697147598655184,0.6663661860661908,0.6663661860661908,0.6663661860661908,0.6630343551358598,0.6630343551358598,0.6630343551358598,0.6597191833601805,0.6597191833601805,0.6597191833601805,Nigeria,0.21520352038600002,0.5328456339208636,0.6423926511627907,0.6423926511627907,0.6423926511627907,0.6936306976744185,0.681429051483855,0.6936306976744185,0.6936306976744185,0.681429051483855,0.6936306976744185,0.6901625441860465,0.6901625441860465,0.6901625441860465,0.6901625441860465,0.6901625441860465,0.6901625441860465,0.6867117314651162,0.6867117314651162,0.6867117314651162,0.6867117314651162,0.6867117314651162,0.6867117314651162,0.6832781728077906,0.6832781728077906,0.6832781728077906,0.6832781728077906,0.6832781728077906,0.6832781728077906,0.6798617819437517,0.6798617819437517,0.6798617819437517,0.6798617819437517,0.6798617819437517,0.6798617819437517,0.676462473034033,0.676462473034033,0.676462473034033
"Political Science Teachers, Postsecondary",25-1065.00,0.8074483023255814,0.8074483023255814,0.8074483023255814,0.8718513953488373,0.8553115920691172,0.8718513953488373,0.8674921383720932,0.8674921383720932,0.8674921383720932,0.8631546776802326,0.8631546776802326,0.8631546776802326,0.8588389042918314,0.8588389042918314,0.8588389042918314,0.8545447097703722,0.8545447097703722,0.8545447097703722,0.8502719862215204,0.8502719862215204,0.8502719862215204,0.8460206262904127,0.8460206262904127,0.8460206262904127,0.8417905231589607,0.8417905231589607,0.8417905231589607,0.8375815705431658,0.8375815705431658,0.8375815705431658,0.8333936626904501,0.8333936626904501,0.8333936626904501,0.8292266943769978,0.8292266943769978,0.8292266943769978,Nigeria,0.21520352038600002,0.5328456339208636,0.8074483023255814,0.8074483023255814,0.8074483023255814,0.8718513953488373,0.8553115920691172,0.8718513953488373,0.8718513953488373,0.8553115920691172,0.8718513953488373,0.8674921383720932,0.8674921383720932,0.8674921383720932,0.8674921383720932,0.8674921383720932,0.8674921383720932,0.8631546776802326,0.8631546776802326,0.8631546776802326,0.8631546776802326,0.8631546776802326,0.8631546776802326,0.8588389042918314,0.8588389042918314,0.8588389042918314,0.8588389042918314,0.8588389042918314,0.8588389042918314,0.8545447097703722,0.8545447097703722,0.8545447097703722,0.8545447097703722,0.8545447097703722,0.8545447097703722,0.8502719862215204,0.8502719862215204,0.8502719862215204
Political Scientists,19-3094.00,0.7466548837209303,0.7466548837209303,0.7466548837209303,0.807523488372093,0.7922442793710553,0.807523488372093,0.8034858709302326,0.8034858709302326,0.8034858709302326,0.7994684415755814,0.7994684415755814,0.7994684415755814,0.7954710993677034,0.7954710993677034,0.7954710993677034,0.791493743870865,0.791493743870865,0.791493743870865,0.7875362751515107,0.7875362751515107,0.7875362751515107,0.783598593775753,0.783598593775753,0.783598593775753,0.7796806008068743,0.7796806008068743,0.7796806008068743,0.7757821978028399,0.7757821978028399,0.7757821978028399,0.7719032868138257,0.7719032868138257,0.7719032868138257,0.7680437703797566,0.7680437703797566,0.7680437703797566,Nigeria,0.21520352038600002,0.5328456339208636,0.7466548837209303,0.7466548837209303,0.7466548837209303,0.807523488372093,0.7922442793710553,0.807523488372093,0.807523488372093,0.7922442793710553,0.807523488372093,0.8034858709302326,0.8034858709302326,0.8034858709302326,0.8034858709302326,0.8034858709302326,0.8034858709302326,0.7994684415755814,0.7994684415755814,0.7994684415755814,0.7994684415755814,0.7994684415755814,0.7994684415755814,0.7954710993677034,0.7954710993677034,0.7954710993677034,0.7954710993677034,0.7954710993677034,0.7954710993677034,0.791493743870865,0.791493743870865,0.791493743870865,0.791493743870865,0.791493743870865,0.791493743870865,0.7875362751515107,0.7875362751515107,0.7875362751515107
Postal Service Clerks,43-5051.00,0.5246120930232558,0.5246120930232558,0.5246120930232558,0.5664558139534884,0.5557133508629641,0.5664558139534884,0.563623534883721,0.563623534883721,0.563623534883721,0.5608054172093023,0.5608054172093023,0.5608054172093023,0.5580013901232558,0.5580013901232558,0.5580013901232558,0.5552113831726395,0.5552113831726395,0.5552113831726395,0.5524353262567764,0.5524353262567764,0.5524353262567764,0.5496731496254924,0.5496731496254924,0.5496731496254924,0.546924783877365,0.546924783877365,0.546924783877365,0.5441901599579781,0.5441901599579781,0.5441901599579781,0.5414692091581883,0.5414692091581883,0.5414692091581883,0.5387618631123973,0.5387618631123973,0.5387618631123973,Nigeria,0.21520352038600002,0.5328456339208636,0.5246120930232558,0.5246120930232558,0.5246120930232558,0.5664558139534884,0.5557133508629641,0.5664558139534884,0.5664558139534884,0.5557133508629641,0.5664558139534884,0.563623534883721,0.563623534883721,0.563623534883721,0.563623534883721,0.563623534883721,0.563623534883721,0.5608054172093023,0.5608054172093023,0.5608054172093023,0.5608054172093023,0.5608054172093023,0.5608054172093023,0.5580013901232558,0.5580013901232558,0.5580013901232558,0.5580013901232558,0.5580013901232558,0.5580013901232558,0.5552113831726395,0.5552113831726395,0.5552113831726395,0.5552113831726395,0.5552113831726395,0.5552113831726395,0.5524353262567764,0.5524353262567764,0.5524353262567764
Postal Service Mail Carriers,43-5052.00,0.46075,0.46075,0.46075,0.4975,0.4880652387072601,0.4975,0.4950125,0.4950125,0.4950125,0.4925374375,0.4925374375,0.4925374375,0.4900747503125,0.4900747503125,0.4900747503125,0.4876243765609375,0.4876243765609375,0.4876243765609375,0.4851862546781328,0.4851862546781328,0.4851862546781328,0.4827603234047421,0.4827603234047421,0.4827603234047421,0.4803465217877184,0.4803465217877184,0.4803465217877184,0.4779447891787798,0.4779447891787798,0.4779447891787798,0.4755550652328859,0.4755550652328859,0.4755550652328859,0.4731772899067215,0.4731772899067215,0.4731772899067215,Nigeria,0.21520352038600002,0.5328456339208636,0.46075,0.46075,0.46075,0.4975,0.4880652387072601,0.4975,0.4975,0.4880652387072601,0.4975,0.4950125,0.4950125,0.4950125,0.4950125,0.4950125,0.4950125,0.4925374375,0.4925374375,0.4925374375,0.4925374375,0.4925374375,0.4925374375,0.4900747503125,0.4900747503125,0.4900747503125,0.4900747503125,0.4900747503125,0.4900747503125,0.4876243765609375,0.4876243765609375,0.4876243765609375,0.4876243765609375,0.4876243765609375,0.4876243765609375,0.4851862546781328,0.4851862546781328,0.4851862546781328
"Postal Service Mail Sorters, Processors, and Processing Machine Operators",43-5053.00,0.4521779069767442,0.4521779069767442,0.4521779069767442,0.4882441860465116,0.4797690654490266,0.4882441860465116,0.4944138802325581,0.4858029651162791,0.4944138802325581,0.4919418108313954,0.4919418108313954,0.4919418108313954,0.4894821017772384,0.4894821017772384,0.4894821017772384,0.4870346912683522,0.4870346912683522,0.4870346912683522,0.4845995178120104,0.4845995178120104,0.4845995178120104,0.4821765202229504,0.4821765202229504,0.4821765202229504,0.4797656376218356,0.4797656376218356,0.4797656376218356,0.4773668094337264,0.4773668094337264,0.4773668094337264,0.4749799753865578,0.4749799753865578,0.4749799753865578,0.472605075509625,0.472605075509625,0.472605075509625,Nigeria,0.21520352038600002,0.5328456339208636,0.4521779069767442,0.4521779069767442,0.4521779069767442,0.4882441860465116,0.4797690654490266,0.4882441860465116,0.4882441860465116,0.4797690654490266,0.4882441860465116,0.4944138802325581,0.4858029651162791,0.4944138802325581,0.4944138802325581,0.4858029651162791,0.4944138802325581,0.4919418108313954,0.4919418108313954,0.4919418108313954,0.4919418108313954,0.4919418108313954,0.4919418108313954,0.4894821017772384,0.4894821017772384,0.4894821017772384,0.4894821017772384,0.4894821017772384,0.4894821017772384,0.4870346912683522,0.4870346912683522,0.4870346912683522,0.4870346912683522,0.4870346912683522,0.4870346912683522,0.4845995178120104,0.4845995178120104,0.4845995178120104
Postmasters and Mail Superintendents,11-9131.00,0.6589796511627907,0.6589796511627907,0.6589796511627907,0.7115406976744185,0.6980421321759476,0.7115406976744185,0.7079829941860465,0.7079829941860465,0.7079829941860465,0.7044430792151162,0.7044430792151162,0.7044430792151162,0.7009208638190406,0.7009208638190406,0.7009208638190406,0.6974162594999455,0.6974162594999455,0.6974162594999455,0.6939291782024457,0.6939291782024457,0.6939291782024457,0.6904595323114334,0.6904595323114334,0.6904595323114334,0.6870072346498762,0.6870072346498762,0.6870072346498762,0.6835721984766269,0.6835721984766269,0.6835721984766269,0.6801543374842438,0.6801543374842438,0.6801543374842438,0.6767535657968226,0.6767535657968226,0.6767535657968226,Nigeria,0.21520352038600002,0.5328456339208636,0.6589796511627907,0.6589796511627907,0.6589796511627907,0.7115406976744185,0.6980421321759476,0.7115406976744185,0.7115406976744185,0.6980421321759476,0.7115406976744185,0.7079829941860465,0.7079829941860465,0.7079829941860465,0.7079829941860465,0.7079829941860465,0.7079829941860465,0.7044430792151162,0.7044430792151162,0.7044430792151162,0.7044430792151162,0.7044430792151162,0.7044430792151162,0.7009208638190406,0.7009208638190406,0.7009208638190406,0.7009208638190406,0.7009208638190406,0.7009208638190406,0.6974162594999455,0.6974162594999455,0.6974162594999455,0.6974162594999455,0.6974162594999455,0.6974162594999455,0.6939291782024457,0.6939291782024457,0.6939291782024457
"Potters, Manufacturing",51-9195.05,0.4851181395348837,0.4851181395348837,0.4851181395348837,0.5246658139534883,0.514752449897647,0.5246658139534883,0.539862934883721,0.522042484883721,0.539862934883721,0.5371636202093023,0.5371636202093023,0.5371636202093023,0.5344778021082558,0.5344778021082558,0.5344778021082558,0.5318054130977146,0.5318054130977146,0.5318054130977146,0.529146386032226,0.529146386032226,0.529146386032226,0.5265006541020648,0.5265006541020648,0.5265006541020648,0.5238681508315545,0.5238681508315545,0.5238681508315545,0.5212488100773967,0.5212488100773967,0.5212488100773967,0.5186425660270098,0.5186425660270098,0.5186425660270098,0.5160493531968746,0.5160493531968746,0.5160493531968746,Nigeria,0.21520352038600002,0.5328456339208636,0.4851181395348837,0.4851181395348837,0.4851181395348837,0.5246658139534883,0.514752449897647,0.5246658139534883,0.5246658139534883,0.514752449897647,0.5246658139534883,0.539862934883721,0.522042484883721,0.539862934883721,0.539862934883721,0.522042484883721,0.539862934883721,0.5371636202093023,0.5371636202093023,0.5371636202093023,0.5371636202093023,0.5371636202093023,0.5371636202093023,0.5344778021082558,0.5344778021082558,0.5344778021082558,0.5344778021082558,0.5344778021082558,0.5344778021082558,0.5318054130977146,0.5318054130977146,0.5318054130977146,0.5318054130977146,0.5318054130977146,0.5318054130977146,0.529146386032226,0.529146386032226,0.529146386032226
"Pourers and Casters, Metal",51-4052.00,0.48175,0.48175,0.48175,0.51541,0.5056715210823053,0.51541,0.522042484883721,0.5128329500000001,0.522042484883721,0.5194322724593023,0.5194322724593023,0.5194322724593023,0.5168351110970058,0.5168351110970058,0.5168351110970058,0.5142509355415208,0.5142509355415208,0.5142509355415208,0.5116796808638132,0.5116796808638132,0.5116796808638132,0.5091212824594941,0.5091212824594941,0.5091212824594941,0.5065756760471967,0.5065756760471967,0.5065756760471967,0.5040427976669606,0.5040427976669606,0.5040427976669606,0.5015225836786258,0.5015225836786258,0.5015225836786258,0.4990149707602326,0.4990149707602326,0.4990149707602326,Nigeria,0.21520352038600002,0.5328456339208636,0.48175,0.48175,0.48175,0.51541,0.5056715210823053,0.51541,0.51541,0.5056715210823053,0.51541,0.522042484883721,0.5128329500000001,0.522042484883721,0.522042484883721,0.5128329500000001,0.522042484883721,0.5194322724593023,0.5194322724593023,0.5194322724593023,0.5194322724593023,0.5194322724593023,0.5194322724593023,0.5168351110970058,0.5168351110970058,0.5168351110970058,0.5168351110970058,0.5168351110970058,0.5168351110970058,0.5142509355415208,0.5142509355415208,0.5142509355415208,0.5142509355415208,0.5142509355415208,0.5142509355415208,0.5116796808638132,0.5116796808638132,0.5116796808638132
Power Distributors and Dispatchers,51-8012.00,0.5953897674418606,0.5953897674418606,0.5953897674418606,0.6439269767441861,0.6317102628880547,0.6439269767441861,0.6407073418604652,0.6407073418604652,0.6407073418604652,0.6375038051511629,0.6375038051511629,0.6375038051511629,0.634316286125407,0.634316286125407,0.634316286125407,0.63114470469478,0.63114470469478,0.63114470469478,0.6279889811713061,0.6279889811713061,0.6279889811713061,0.6248490362654495,0.6248490362654495,0.6248490362654495,0.6217247910841223,0.6217247910841223,0.6217247910841223,0.6186161671287016,0.6186161671287016,0.6186161671287016,0.6155230862930582,0.6155230862930582,0.6155230862930582,0.6124454708615928,0.6124454708615928,0.6124454708615928,Nigeria,0.21520352038600002,0.5328456339208636,0.5953897674418606,0.5953897674418606,0.5953897674418606,0.6439269767441861,0.6317102628880547,0.6439269767441861,0.6439269767441861,0.6317102628880547,0.6439269767441861,0.6407073418604652,0.6407073418604652,0.6407073418604652,0.6407073418604652,0.6407073418604652,0.6407073418604652,0.6375038051511629,0.6375038051511629,0.6375038051511629,0.6375038051511629,0.6375038051511629,0.6375038051511629,0.634316286125407,0.634316286125407,0.634316286125407,0.634316286125407,0.634316286125407,0.634316286125407,0.63114470469478,0.63114470469478,0.63114470469478,0.63114470469478,0.63114470469478,0.63114470469478,0.6279889811713061,0.6279889811713061,0.6279889811713061
Power Plant Operators,51-8013.00,0.641346976744186,0.641346976744186,0.641346976744186,0.6936306976744185,0.6805248054217106,0.6936306976744185,0.7079829941860465,0.6901625441860465,0.7079829941860465,0.7044430792151162,0.7044430792151162,0.7044430792151162,0.7009208638190406,0.7009208638190406,0.7009208638190406,0.6974162594999455,0.6974162594999455,0.6974162594999455,0.6939291782024457,0.6939291782024457,0.6939291782024457,0.6904595323114334,0.6904595323114334,0.6904595323114334,0.6870072346498762,0.6870072346498762,0.6870072346498762,0.6835721984766269,0.6835721984766269,0.6835721984766269,0.6801543374842438,0.6801543374842438,0.6801543374842438,0.6767535657968226,0.6767535657968226,0.6767535657968226,Nigeria,0.21520352038600002,0.5328456339208636,0.641346976744186,0.641346976744186,0.641346976744186,0.6936306976744185,0.6805248054217106,0.6936306976744185,0.6936306976744185,0.6805248054217106,0.6936306976744185,0.7079829941860465,0.6901625441860465,0.7079829941860465,0.7079829941860465,0.6901625441860465,0.7079829941860465,0.7044430792151162,0.7044430792151162,0.7044430792151162,0.7044430792151162,0.7044430792151162,0.7044430792151162,0.7009208638190406,0.7009208638190406,0.7009208638190406,0.7009208638190406,0.7009208638190406,0.7009208638190406,0.6974162594999455,0.6974162594999455,0.6974162594999455,0.6974162594999455,0.6974162594999455,0.6974162594999455,0.6939291782024457,0.6939291782024457,0.6939291782024457
Precision Agriculture Technicians,19-4012.01,0.641346976744186,0.641346976744186,0.641346976744186,0.6936306976744185,0.6805064622163663,0.6936306976744185,0.6901625441860465,0.6901625441860465,0.6901625441860465,0.6867117314651162,0.6867117314651162,0.6867117314651162,0.6832781728077906,0.6832781728077906,0.6832781728077906,0.6798617819437517,0.6798617819437517,0.6798617819437517,0.676462473034033,0.676462473034033,0.676462473034033,0.6730801606688627,0.6730801606688627,0.6730801606688627,0.6697147598655184,0.6697147598655184,0.6697147598655184,0.6663661860661908,0.6663661860661908,0.6663661860661908,0.6630343551358598,0.6630343551358598,0.6630343551358598,0.6597191833601805,0.6597191833601805,0.6597191833601805,Nigeria,0.21520352038600002,0.5328456339208636,0.641346976744186,0.641346976744186,0.641346976744186,0.6936306976744185,0.6805064622163663,0.6936306976744185,0.6936306976744185,0.6805064622163663,0.6936306976744185,0.6901625441860465,0.6901625441860465,0.6901625441860465,0.6901625441860465,0.6901625441860465,0.6901625441860465,0.6867117314651162,0.6867117314651162,0.6867117314651162,0.6867117314651162,0.6867117314651162,0.6867117314651162,0.6832781728077906,0.6832781728077906,0.6832781728077906,0.6832781728077906,0.6832781728077906,0.6832781728077906,0.6798617819437517,0.6798617819437517,0.6798617819437517,0.6798617819437517,0.6798617819437517,0.6798617819437517,0.676462473034033,0.676462473034033,0.676462473034033
